"";"cépage";"echantillon";"date_sp";"malate";"tartrate";"glucose";"fructose";"shikimate";"somme_GF";"rapport_GF";"rapport_MT";"Notes";"Berry";"DateDOY";"poids_baie";"millesime";"couleur";"NIRS.908.1";"NIRS.914.294";"NIRS.920.489";"NIRS.926.683";"NIRS.932.877";"NIRS.939.072";"NIRS.945.266";"NIRS.951.46";"NIRS.957.655";"NIRS.963.849";"NIRS.970.044";"NIRS.976.238";"NIRS.982.432";"NIRS.988.627";"NIRS.994.821";"NIRS.1001.015";"NIRS.1007.21";"NIRS.1013.404";"NIRS.1019.598";"NIRS.1025.793";"NIRS.1031.987";"NIRS.1038.181";"NIRS.1044.376";"NIRS.1050.57";"NIRS.1056.764";"NIRS.1062.959";"NIRS.1069.153";"NIRS.1075.348";"NIRS.1081.542";"NIRS.1087.736";"NIRS.1093.931";"NIRS.1100.125";"NIRS.1106.319";"NIRS.1112.514";"NIRS.1118.708";"NIRS.1124.902";"NIRS.1131.097";"NIRS.1137.291";"NIRS.1143.485";"NIRS.1149.68";"NIRS.1155.874";"NIRS.1162.069";"NIRS.1168.263";"NIRS.1174.457";"NIRS.1180.652";"NIRS.1186.846";"NIRS.1193.04";"NIRS.1199.235";"NIRS.1205.429";"NIRS.1211.623";"NIRS.1217.818";"NIRS.1224.012";"NIRS.1230.206";"NIRS.1236.401";"NIRS.1242.595";"NIRS.1248.789";"NIRS.1254.984";"NIRS.1261.178";"NIRS.1267.373";"NIRS.1273.567";"NIRS.1279.761";"NIRS.1285.956";"NIRS.1292.15";"NIRS.1298.344";"NIRS.1304.539";"NIRS.1310.733";"NIRS.1316.927";"NIRS.1323.122";"NIRS.1329.316";"NIRS.1335.51";"NIRS.1341.705";"NIRS.1347.899";"NIRS.1354.094";"NIRS.1360.288";"NIRS.1366.482";"NIRS.1372.677";"NIRS.1378.871";"NIRS.1385.065";"NIRS.1391.26";"NIRS.1397.454";"NIRS.1403.648";"NIRS.1409.843";"NIRS.1416.037";"NIRS.1422.231";"NIRS.1428.426";"NIRS.1434.62";"NIRS.1440.814";"NIRS.1447.009";"NIRS.1453.203";"NIRS.1459.398";"NIRS.1465.592";"NIRS.1471.786";"NIRS.1477.981";"NIRS.1484.175";"NIRS.1490.369";"NIRS.1496.564";"NIRS.1502.758";"NIRS.1508.952";"NIRS.1515.147";"NIRS.1521.341";"NIRS.1527.535";"NIRS.1533.73";"NIRS.1539.924";"NIRS.1546.119";"NIRS.1552.313";"NIRS.1558.507";"NIRS.1564.702";"NIRS.1570.896";"NIRS.1577.09";"NIRS.1583.285";"NIRS.1589.479";"NIRS.1595.673";"NIRS.1601.868";"NIRS.1608.062";"NIRS.1614.256";"NIRS.1620.451";"NIRS.1626.645";"NIRS.1632.839";"NIRS.1639.034";"NIRS.1645.228";"NIRS.1651.423";"NIRS.1657.617";"NIRS.1663.811";"NIRS.1670.006";"NIRS.1676.2"
"634";"servant";"grappe-29-4";2021-08-27;  2.5625684;133.61641; 587.42465; 557.300898; 117.13316;1144.72555;1.0540529; 0.019178545;"remplacement";"4";239;2.1105;"2021";"blanc"; 3.376149e-01; 3.453360e-01; 3.673285e-01; 3.457543e-01; 3.106814e-01; 3.117094e-01; 3.213584e-01; 3.327147e-01; 3.549454e-01; 4.118485e-01; 4.872704e-01; 5.294870e-01; 6.170413e-01; 7.365119e-01; 7.565469e-01; 7.201307e-01; 6.769906e-01; 6.439130e-01; 6.063082e-01; 5.696105e-01; 5.318992e-01; 5.035938e-01; 4.793251e-01; 4.557484e-01; 4.322089e-01; 4.133778e-01; 3.981000e-01; 3.883872e-01; 3.785380e-01; 3.656598e-01; 3.493794e-01; 3.329533e-01; 3.159219e-01; 2.943809e-01; 2.789985e-01; 2.766497e-01; 2.791192e-01; 2.857954e-01; 2.882519e-01; 2.918459e-01; 3.041672e-01; 3.197101e-01; 3.304206e-01; 3.336431e-01; 3.333743e-01; 3.342712e-01; 3.357562e-01; 3.347097e-01; 3.342024e-01; 3.358746e-01; 3.381138e-01; 3.402888e-01; 3.422444e-01; 3.421924e-01; 3.403435e-01; 3.374714e-01; 3.318523e-01; 3.230381e-01; 3.201078e-01; 3.219996e-01; 3.255274e-01; 3.254911e-01; 3.228115e-01; 3.182060e-01; 3.130905e-01; 3.075668e-01; 3.032914e-01; 2.988283e-01; 2.933877e-01; 2.904683e-01; 2.872127e-01; 2.833756e-01; 2.820021e-01; 2.818127e-01; 2.820627e-01; 2.824692e-01; 2.833976e-01; 2.848169e-01; 2.862663e-01; 2.879903e-01; 2.898286e-01; 2.908661e-01; 2.918813e-01; 2.928657e-01; 2.931340e-01; 2.935404e-01; 2.937087e-01; 2.938358e-01; 2.942810e-01; 2.943081e-01; 2.939904e-01; 2.935112e-01; 2.931851e-01; 2.931158e-01; 2.937732e-01; 2.946474e-01; 2.952229e-01; 2.957486e-01; 2.962708e-01; 2.964613e-01; 2.968301e-01; 2.969075e-01; 2.969246e-01; 2.966239e-01; 2.964081e-01; 2.958791e-01; 2.952613e-01; 2.945029e-01; 2.937233e-01; 2.935142e-01; 2.934808e-01; 2.929512e-01; 2.924546e-01; 2.919703e-01; 2.917788e-01; 2.918387e-01; 2.916889e-01; 2.910723e-01; 2.906164e-01; 2.901450e-01; 2.897176e-01; 2.894840e-01; 2.890146e-01; 2.887872e-01; 2.887070e-01
"635";"servant";"grappe33-9";2021-07-09;455.8646944;166.02455;  67.30143;  19.766119; 939.50724;  87.06755;3.4048885; 2.745766797;NA;"9";190;1.4644;"2021";"blanc";-4.577398e-02;-5.663777e-02;-7.037497e-02;-6.557327e-02;-4.813980e-02;-5.114386e-02;-5.086860e-02;-4.906745e-02;-4.957550e-02;-5.384599e-02;-6.018613e-02;-6.357853e-02;-6.887956e-02;-7.595139e-02;-7.983594e-02;-8.306675e-02;-8.756246e-02;-9.206641e-02;-9.646389e-02;-1.007404e-01;-1.043383e-01;-1.074387e-01;-1.101475e-01;-1.104645e-01;-1.095480e-01;-1.085360e-01;-1.061161e-01;-1.024970e-01;-9.747033e-02;-9.115504e-02;-8.267904e-02;-7.378172e-02;-6.417854e-02;-4.993417e-02;-3.750719e-02;-3.103734e-02;-2.515131e-02;-1.766957e-02;-9.197908e-03;-2.656542e-03; 2.164185e-04; 1.525230e-03; 2.203315e-03; 2.580310e-03; 2.980959e-03; 3.673577e-03; 3.995665e-03; 4.035005e-03; 3.797390e-03; 3.509433e-03; 2.994784e-03; 2.357375e-03; 2.060456e-03; 1.407968e-03; 1.112873e-03; 8.545865e-04; 7.959760e-04; 8.882636e-04; 1.213179e-03; 1.964687e-03; 2.800310e-03; 4.158348e-03; 6.098832e-03; 8.325221e-03; 1.078939e-02; 1.360451e-02; 1.654025e-02; 1.941893e-02; 2.220691e-02; 2.480794e-02; 2.667557e-02; 2.817540e-02; 2.937202e-02; 3.073849e-02; 3.256929e-02; 3.484868e-02; 3.765091e-02; 4.111414e-02; 4.482937e-02; 4.828375e-02; 5.099246e-02; 5.323029e-02; 5.481330e-02; 5.576508e-02; 5.662637e-02; 5.707148e-02; 5.745741e-02; 5.775469e-02; 5.808926e-02; 5.810166e-02; 5.784483e-02; 5.758312e-02; 5.717797e-02; 5.677011e-02; 5.643287e-02; 5.589170e-02; 5.531486e-02; 5.475233e-02; 5.415782e-02; 5.349009e-02; 5.289863e-02; 5.228867e-02; 5.158806e-02; 5.091149e-02; 5.025108e-02; 4.966999e-02; 4.912029e-02; 4.834024e-02; 4.784955e-02; 4.729401e-02; 4.682672e-02; 4.634560e-02; 4.589418e-02; 4.553645e-02; 4.512416e-02; 4.480488e-02; 4.448425e-02; 4.413655e-02; 4.384352e-02; 4.365278e-02; 4.344459e-02; 4.328097e-02; 4.316768e-02; 4.315605e-02; 4.314188e-02
"636";"servant";"Grappe-34-3";2021-09-02; 15.8746838;105.90665; 691.92544; 645.240311; 163.40048;1337.16575;1.0723531; 0.149893174;NA;"3";245;2.2845;"2021";"blanc"; 2.614821e-01; 2.570739e-01; 2.569023e-01; 2.605678e-01; 2.677661e-01; 2.675094e-01; 2.684053e-01; 2.702330e-01; 2.720348e-01; 2.742812e-01; 2.763318e-01; 2.792620e-01; 2.825816e-01; 2.828816e-01; 2.822961e-01; 2.804272e-01; 2.756980e-01; 2.735606e-01; 2.728507e-01; 2.700486e-01; 2.648764e-01; 2.645879e-01; 2.630135e-01; 2.592370e-01; 2.580367e-01; 2.582880e-01; 2.581506e-01; 2.580843e-01; 2.591698e-01; 2.603569e-01; 2.620371e-01; 2.648464e-01; 2.667914e-01; 2.673953e-01; 2.686104e-01; 2.696951e-01; 2.709317e-01; 2.729084e-01; 2.755782e-01; 2.774656e-01; 2.788880e-01; 2.812740e-01; 2.828165e-01; 2.826378e-01; 2.822334e-01; 2.823504e-01; 2.833403e-01; 2.834642e-01; 2.830956e-01; 2.831218e-01; 2.830831e-01; 2.834528e-01; 2.836430e-01; 2.832049e-01; 2.827964e-01; 2.826163e-01; 2.820732e-01; 2.808084e-01; 2.804502e-01; 2.805695e-01; 2.810655e-01; 2.815064e-01; 2.812456e-01; 2.808476e-01; 2.805641e-01; 2.800342e-01; 2.798903e-01; 2.798773e-01; 2.794070e-01; 2.792358e-01; 2.793022e-01; 2.792301e-01; 2.788950e-01; 2.790101e-01; 2.795479e-01; 2.799809e-01; 2.804546e-01; 2.815214e-01; 2.825287e-01; 2.841418e-01; 2.853968e-01; 2.863446e-01; 2.870912e-01; 2.879919e-01; 2.880232e-01; 2.882018e-01; 2.883690e-01; 2.884561e-01; 2.884839e-01; 2.884039e-01; 2.881203e-01; 2.880382e-01; 2.875592e-01; 2.871214e-01; 2.869707e-01; 2.863311e-01; 2.860710e-01; 2.855663e-01; 2.852762e-01; 2.848713e-01; 2.845019e-01; 2.842178e-01; 2.837820e-01; 2.834489e-01; 2.830911e-01; 2.826540e-01; 2.823080e-01; 2.819706e-01; 2.817260e-01; 2.815546e-01; 2.813598e-01; 2.808664e-01; 2.807016e-01; 2.803618e-01; 2.802087e-01; 2.799523e-01; 2.796444e-01; 2.793497e-01; 2.789765e-01; 2.787718e-01; 2.787378e-01; 2.783336e-01; 2.780658e-01; 2.779796e-01; 2.779882e-01
"637";"servant";"Grappe29-7";2021-07-29;266.4008096;164.71917; 163.38158;  89.140589; 705.19158; 252.52217;1.8328529; 1.617302988;"remplacement";"7";210;1.6956;"2021";"blanc"; 2.639903e-01; 2.632877e-01; 2.605554e-01; 2.554111e-01; 2.479278e-01; 2.495820e-01; 2.507713e-01; 2.540832e-01; 2.589972e-01; 2.667962e-01; 2.758550e-01; 2.789294e-01; 2.863828e-01; 2.912363e-01; 2.921495e-01; 2.908646e-01; 2.860334e-01; 2.825367e-01; 2.781999e-01; 2.730443e-01; 2.683286e-01; 2.649743e-01; 2.612125e-01; 2.571160e-01; 2.544883e-01; 2.522774e-01; 2.508346e-01; 2.498235e-01; 2.492059e-01; 2.488073e-01; 2.478952e-01; 2.461964e-01; 2.445305e-01; 2.420831e-01; 2.407419e-01; 2.415917e-01; 2.448372e-01; 2.500952e-01; 2.550099e-01; 2.593223e-01; 2.640446e-01; 2.691454e-01; 2.729002e-01; 2.740674e-01; 2.743220e-01; 2.749906e-01; 2.756190e-01; 2.755880e-01; 2.755745e-01; 2.761623e-01; 2.769281e-01; 2.773666e-01; 2.779067e-01; 2.779932e-01; 2.776392e-01; 2.767918e-01; 2.749113e-01; 2.723003e-01; 2.716079e-01; 2.724597e-01; 2.737782e-01; 2.742455e-01; 2.740839e-01; 2.734693e-01; 2.727398e-01; 2.718125e-01; 2.716769e-01; 2.715414e-01; 2.709507e-01; 2.711619e-01; 2.714565e-01; 2.713887e-01; 2.716497e-01; 2.722673e-01; 2.731719e-01; 2.745475e-01; 2.762835e-01; 2.787067e-01; 2.814025e-01; 2.838843e-01; 2.859869e-01; 2.875502e-01; 2.888145e-01; 2.896447e-01; 2.901322e-01; 2.905993e-01; 2.907229e-01; 2.907950e-01; 2.908850e-01; 2.906834e-01; 2.904317e-01; 2.901947e-01; 2.896109e-01; 2.892729e-01; 2.890639e-01; 2.890503e-01; 2.889820e-01; 2.889199e-01; 2.887674e-01; 2.885675e-01; 2.881843e-01; 2.879568e-01; 2.874859e-01; 2.870143e-01; 2.864974e-01; 2.858771e-01; 2.852411e-01; 2.844478e-01; 2.837603e-01; 2.834314e-01; 2.830923e-01; 2.825895e-01; 2.821222e-01; 2.815823e-01; 2.812636e-01; 2.811015e-01; 2.806759e-01; 2.802254e-01; 2.798699e-01; 2.794259e-01; 2.791144e-01; 2.787864e-01; 2.784720e-01; 2.780232e-01; 2.776265e-01
"638";"servant";"Grappe29-8";2021-07-23;312.6330088;166.70177; 128.97511;  55.405606;1370.17274; 184.38072;2.3278350; 1.875403101;NA;"8";204;1.8083;"2021";"blanc"; 2.549574e-01; 2.516256e-01; 2.502294e-01; 2.447681e-01; 2.382777e-01; 2.362393e-01; 2.370425e-01; 2.385848e-01; 2.438225e-01; 2.535483e-01; 2.618521e-01; 2.656431e-01; 2.714362e-01; 2.779286e-01; 2.777686e-01; 2.737459e-01; 2.688962e-01; 2.643470e-01; 2.589688e-01; 2.534595e-01; 2.485878e-01; 2.435669e-01; 2.397026e-01; 2.361015e-01; 2.333860e-01; 2.307926e-01; 2.289026e-01; 2.283726e-01; 2.284491e-01; 2.284037e-01; 2.279408e-01; 2.271433e-01; 2.260295e-01; 2.239285e-01; 2.227355e-01; 2.238327e-01; 2.277560e-01; 2.336973e-01; 2.390914e-01; 2.438448e-01; 2.493135e-01; 2.545750e-01; 2.587371e-01; 2.603995e-01; 2.604850e-01; 2.613938e-01; 2.622548e-01; 2.620640e-01; 2.620136e-01; 2.622773e-01; 2.626263e-01; 2.633165e-01; 2.641836e-01; 2.643501e-01; 2.636533e-01; 2.625392e-01; 2.608532e-01; 2.581034e-01; 2.574053e-01; 2.584100e-01; 2.596951e-01; 2.601417e-01; 2.601012e-01; 2.597818e-01; 2.593509e-01; 2.587992e-01; 2.590588e-01; 2.592691e-01; 2.592197e-01; 2.598759e-01; 2.604576e-01; 2.607065e-01; 2.612941e-01; 2.622925e-01; 2.638150e-01; 2.659909e-01; 2.686133e-01; 2.718660e-01; 2.754629e-01; 2.788741e-01; 2.815726e-01; 2.835985e-01; 2.851178e-01; 2.858684e-01; 2.865106e-01; 2.869216e-01; 2.871190e-01; 2.872117e-01; 2.872349e-01; 2.872505e-01; 2.869447e-01; 2.865284e-01; 2.861269e-01; 2.857324e-01; 2.856367e-01; 2.854924e-01; 2.854584e-01; 2.852950e-01; 2.852047e-01; 2.848870e-01; 2.846155e-01; 2.842062e-01; 2.836093e-01; 2.830533e-01; 2.824913e-01; 2.818324e-01; 2.810972e-01; 2.802348e-01; 2.794549e-01; 2.790028e-01; 2.786341e-01; 2.780497e-01; 2.775283e-01; 2.769640e-01; 2.765903e-01; 2.762755e-01; 2.759508e-01; 2.755277e-01; 2.750928e-01; 2.747152e-01; 2.743755e-01; 2.740250e-01; 2.736765e-01; 2.734531e-01; 2.732046e-01
"639";"servant";"grappe29-9";2021-07-09;475.3914925;170.81371;  71.84578;  20.225508;1258.12348;  92.07129;3.5522360; 2.783099151;NA;"9";190;1.6311;"2021";"blanc";-3.742629e-02;-4.851227e-02;-6.328363e-02;-5.706305e-02;-4.172695e-02;-4.217912e-02;-4.198783e-02;-3.979603e-02;-3.717963e-02;-4.094587e-02;-4.642910e-02;-4.789762e-02;-5.347926e-02;-6.024453e-02;-6.477634e-02;-6.816366e-02;-7.287005e-02;-7.917380e-02;-8.440440e-02;-8.958434e-02;-9.388734e-02;-9.692219e-02;-1.005012e-01;-1.017455e-01;-1.014334e-01;-1.002730e-01;-9.772123e-02;-9.444047e-02;-8.916353e-02;-8.260343e-02;-7.433624e-02;-6.466474e-02;-5.492609e-02;-4.134388e-02;-2.983218e-02;-2.369039e-02;-1.732744e-02;-9.513490e-03;-6.830824e-04; 6.228377e-03; 9.594568e-03; 1.155321e-02; 1.225640e-02; 1.258097e-02; 1.313521e-02; 1.378176e-02; 1.402146e-02; 1.403314e-02; 1.396101e-02; 1.369283e-02; 1.319013e-02; 1.271616e-02; 1.217911e-02; 1.162297e-02; 1.106461e-02; 1.072400e-02; 1.062305e-02; 1.062001e-02; 1.082197e-02; 1.125743e-02; 1.201429e-02; 1.334708e-02; 1.513941e-02; 1.718394e-02; 1.949715e-02; 2.187862e-02; 2.446892e-02; 2.720517e-02; 2.959793e-02; 3.182505e-02; 3.386290e-02; 3.504774e-02; 3.636545e-02; 3.769239e-02; 3.936321e-02; 4.144263e-02; 4.425716e-02; 4.751521e-02; 5.084001e-02; 5.389979e-02; 5.622181e-02; 5.817058e-02; 5.953322e-02; 6.040245e-02; 6.105285e-02; 6.159825e-02; 6.190561e-02; 6.204116e-02; 6.227062e-02; 6.217859e-02; 6.196855e-02; 6.167878e-02; 6.145755e-02; 6.092542e-02; 6.063162e-02; 6.017414e-02; 5.964992e-02; 5.916726e-02; 5.862906e-02; 5.803055e-02; 5.742531e-02; 5.685870e-02; 5.624215e-02; 5.562855e-02; 5.504292e-02; 5.437040e-02; 5.370723e-02; 5.312521e-02; 5.268064e-02; 5.221583e-02; 5.173230e-02; 5.115705e-02; 5.083051e-02; 5.038223e-02; 4.997452e-02; 4.969908e-02; 4.937352e-02; 4.903143e-02; 4.870079e-02; 4.837801e-02; 4.809373e-02; 4.782413e-02; 4.766596e-02; 4.747939e-02; 4.718069e-02
"640";"servant";"Grappe34-8";2021-07-23;375.4054542;171.10031; 129.53413;  55.022869;1285.22991; 184.55700;2.3541871; 2.194066492;NA;"8";204;1.6461;"2021";"blanc"; 2.475990e-01; 2.457439e-01; 2.422454e-01; 2.403080e-01; 2.406963e-01; 2.407119e-01; 2.403423e-01; 2.424677e-01; 2.463004e-01; 2.530537e-01; 2.574385e-01; 2.587506e-01; 2.614565e-01; 2.643056e-01; 2.634293e-01; 2.596934e-01; 2.553849e-01; 2.519433e-01; 2.469924e-01; 2.421448e-01; 2.385617e-01; 2.344218e-01; 2.315432e-01; 2.290046e-01; 2.264974e-01; 2.249628e-01; 2.239423e-01; 2.241642e-01; 2.250098e-01; 2.260046e-01; 2.272430e-01; 2.284057e-01; 2.293590e-01; 2.293526e-01; 2.297289e-01; 2.318400e-01; 2.356055e-01; 2.406713e-01; 2.461924e-01; 2.504806e-01; 2.547407e-01; 2.589160e-01; 2.616799e-01; 2.626612e-01; 2.628083e-01; 2.634763e-01; 2.638355e-01; 2.633965e-01; 2.636212e-01; 2.638318e-01; 2.638799e-01; 2.641393e-01; 2.642233e-01; 2.641924e-01; 2.638201e-01; 2.628707e-01; 2.614801e-01; 2.599131e-01; 2.595155e-01; 2.599327e-01; 2.608105e-01; 2.615400e-01; 2.616359e-01; 2.616144e-01; 2.615390e-01; 2.616292e-01; 2.620781e-01; 2.627296e-01; 2.627444e-01; 2.632908e-01; 2.637754e-01; 2.639828e-01; 2.644578e-01; 2.651436e-01; 2.662832e-01; 2.678896e-01; 2.700341e-01; 2.727319e-01; 2.756525e-01; 2.784925e-01; 2.809628e-01; 2.828915e-01; 2.841699e-01; 2.852819e-01; 2.858293e-01; 2.862065e-01; 2.864352e-01; 2.865192e-01; 2.865123e-01; 2.863660e-01; 2.860358e-01; 2.857120e-01; 2.851925e-01; 2.846959e-01; 2.845094e-01; 2.841847e-01; 2.838409e-01; 2.837007e-01; 2.832949e-01; 2.829101e-01; 2.825462e-01; 2.820235e-01; 2.814592e-01; 2.810419e-01; 2.803305e-01; 2.797476e-01; 2.790725e-01; 2.782946e-01; 2.776514e-01; 2.771660e-01; 2.768856e-01; 2.763348e-01; 2.757796e-01; 2.752762e-01; 2.749733e-01; 2.746722e-01; 2.742846e-01; 2.739176e-01; 2.734829e-01; 2.731521e-01; 2.728930e-01; 2.726665e-01; 2.723788e-01; 2.721900e-01; 2.720109e-01
"641";"servant";"grappe34-9";2021-07-09;502.3979187;166.04356;  70.89747;  20.516016;1128.12243;  91.41348;3.4557132; 3.025699553;NA;"9";190;1.8909;"2021";"blanc";-4.567472e-02;-5.615393e-02;-6.983152e-02;-6.477781e-02;-4.529011e-02;-4.711731e-02;-4.731164e-02;-4.638667e-02;-4.711512e-02;-5.035608e-02;-5.814214e-02;-6.230030e-02;-6.849292e-02;-7.494487e-02;-7.925074e-02;-8.282486e-02;-8.722244e-02;-9.218500e-02;-9.734134e-02;-1.021262e-01;-1.058353e-01;-1.090353e-01;-1.114480e-01;-1.116486e-01;-1.106177e-01;-1.088948e-01;-1.063777e-01;-1.028597e-01;-9.757573e-02;-9.070383e-02;-8.185080e-02;-7.218650e-02;-6.145517e-02;-4.608824e-02;-3.226303e-02;-2.578056e-02;-2.019833e-02;-1.310993e-02;-5.137534e-03; 4.535674e-04; 3.345894e-03; 4.480281e-03; 4.861528e-03; 5.480764e-03; 6.058485e-03; 6.467380e-03; 6.976272e-03; 7.060334e-03; 6.716684e-03; 6.591563e-03; 6.325569e-03; 5.790719e-03; 5.330313e-03; 4.715902e-03; 4.551014e-03; 4.409862e-03; 4.405648e-03; 4.737463e-03; 5.035467e-03; 5.486676e-03; 6.451048e-03; 7.623110e-03; 9.285810e-03; 1.140013e-02; 1.361172e-02; 1.611802e-02; 1.874376e-02; 2.128378e-02; 2.363896e-02; 2.575900e-02; 2.739611e-02; 2.858470e-02; 2.963170e-02; 3.084470e-02; 3.233375e-02; 3.430853e-02; 3.695318e-02; 3.994997e-02; 4.327930e-02; 4.666077e-02; 4.942255e-02; 5.162711e-02; 5.319434e-02; 5.439245e-02; 5.531198e-02; 5.578427e-02; 5.622951e-02; 5.650062e-02; 5.688581e-02; 5.683605e-02; 5.650679e-02; 5.626136e-02; 5.584455e-02; 5.547406e-02; 5.512371e-02; 5.466948e-02; 5.400919e-02; 5.351563e-02; 5.273164e-02; 5.215628e-02; 5.167824e-02; 5.106647e-02; 5.036731e-02; 4.975764e-02; 4.918118e-02; 4.852876e-02; 4.801496e-02; 4.745665e-02; 4.706271e-02; 4.648729e-02; 4.597800e-02; 4.565625e-02; 4.524401e-02; 4.492601e-02; 4.458155e-02; 4.424349e-02; 4.400822e-02; 4.365375e-02; 4.346194e-02; 4.330217e-02; 4.309442e-02; 4.303098e-02; 4.300242e-02; 4.303073e-02; 4.297161e-02
"642";"servant";"Grappe-35-3";2021-09-02; 24.7118354; 99.59279; 651.02659; 614.756749; 163.26715;1265.78334;1.0589987; 0.248128749;NA;"3";245;2.3456;"2021";"blanc"; 2.667875e-01; 2.652134e-01; 2.679796e-01; 2.669795e-01; 2.699225e-01; 2.741306e-01; 2.756547e-01; 2.771703e-01; 2.807441e-01; 2.831225e-01; 2.868443e-01; 2.880761e-01; 2.918056e-01; 2.922514e-01; 2.935343e-01; 2.909662e-01; 2.883825e-01; 2.853666e-01; 2.826822e-01; 2.800523e-01; 2.761217e-01; 2.740391e-01; 2.706594e-01; 2.673644e-01; 2.669570e-01; 2.651704e-01; 2.648847e-01; 2.645675e-01; 2.644603e-01; 2.661677e-01; 2.672987e-01; 2.686770e-01; 2.696478e-01; 2.708387e-01; 2.715966e-01; 2.723867e-01; 2.734998e-01; 2.757420e-01; 2.785317e-01; 2.800187e-01; 2.819872e-01; 2.844389e-01; 2.859681e-01; 2.863940e-01; 2.860576e-01; 2.861370e-01; 2.863849e-01; 2.863249e-01; 2.864418e-01; 2.868086e-01; 2.866151e-01; 2.864976e-01; 2.867805e-01; 2.866341e-01; 2.862906e-01; 2.859928e-01; 2.850783e-01; 2.837264e-01; 2.834384e-01; 2.837968e-01; 2.841538e-01; 2.841771e-01; 2.840479e-01; 2.836171e-01; 2.832629e-01; 2.828551e-01; 2.818739e-01; 2.817140e-01; 2.815416e-01; 2.814391e-01; 2.810259e-01; 2.808521e-01; 2.805776e-01; 2.806734e-01; 2.808947e-01; 2.810662e-01; 2.815078e-01; 2.820116e-01; 2.826020e-01; 2.837599e-01; 2.843292e-01; 2.850503e-01; 2.858976e-01; 2.860366e-01; 2.860721e-01; 2.863322e-01; 2.862759e-01; 2.862686e-01; 2.863457e-01; 2.862048e-01; 2.858315e-01; 2.859145e-01; 2.857202e-01; 2.852095e-01; 2.850864e-01; 2.847117e-01; 2.843705e-01; 2.840049e-01; 2.837448e-01; 2.834774e-01; 2.833377e-01; 2.828690e-01; 2.827640e-01; 2.826441e-01; 2.820945e-01; 2.817878e-01; 2.817397e-01; 2.812998e-01; 2.810650e-01; 2.808994e-01; 2.807213e-01; 2.803998e-01; 2.801605e-01; 2.798755e-01; 2.796132e-01; 2.795462e-01; 2.792965e-01; 2.789907e-01; 2.786543e-01; 2.784291e-01; 2.782475e-01; 2.779791e-01; 2.777746e-01; 2.775887e-01; 2.775403e-01
"643";"servant";"grappe-35-4";2021-08-27; 22.9036869; 97.38555; 669.76577; 607.888028; 146.53450;1277.65380;1.1017914; 0.235185685;"remplacement";"4";239;2.9885;"2021";"blanc";-7.946923e-03;-2.409126e-02;-4.208793e-02;-4.146883e-02;-3.316412e-02;-3.997752e-02;-4.798102e-02;-5.146164e-02;-5.706580e-02;-6.747147e-02;-7.684934e-02;-8.367126e-02;-9.601619e-02;-1.043959e-01;-1.111497e-01;-1.093006e-01;-1.096620e-01;-1.101558e-01;-1.093334e-01;-1.105242e-01;-1.113101e-01;-1.108277e-01;-1.085555e-01;-1.052260e-01;-1.012730e-01;-9.552187e-02;-9.155662e-02;-8.561705e-02;-7.897180e-02;-7.112356e-02;-6.027901e-02;-4.960951e-02;-3.949388e-02;-2.842105e-02;-1.976493e-02;-1.574107e-02;-1.280941e-02;-9.531157e-03;-5.698030e-03;-2.509203e-03;-4.822738e-04; 1.171117e-03; 2.791423e-03; 4.451486e-03; 6.029246e-03; 7.970433e-03; 9.078766e-03; 1.003414e-02; 1.152865e-02; 1.275052e-02; 1.399900e-02; 1.529245e-02; 1.646165e-02; 1.755255e-02; 1.836957e-02; 1.921938e-02; 2.002739e-02; 2.078342e-02; 2.168909e-02; 2.286443e-02; 2.442208e-02; 2.586887e-02; 2.704036e-02; 2.819366e-02; 2.941214e-02; 3.056254e-02; 3.172886e-02; 3.304001e-02; 3.404594e-02; 3.514919e-02; 3.603919e-02; 3.667922e-02; 3.751018e-02; 3.857309e-02; 3.977405e-02; 4.128605e-02; 4.282410e-02; 4.504006e-02; 4.737579e-02; 4.946407e-02; 5.193393e-02; 5.398064e-02; 5.573268e-02; 5.712303e-02; 5.836186e-02; 5.947961e-02; 6.038548e-02; 6.128793e-02; 6.201883e-02; 6.282512e-02; 6.324526e-02; 6.371904e-02; 6.410298e-02; 6.454916e-02; 6.509336e-02; 6.550883e-02; 6.608184e-02; 6.650153e-02; 6.699636e-02; 6.754740e-02; 6.782497e-02; 6.828117e-02; 6.848010e-02; 6.879271e-02; 6.910969e-02; 6.947439e-02; 6.964733e-02; 6.990077e-02; 7.014413e-02; 7.043338e-02; 7.093805e-02; 7.115041e-02; 7.153587e-02; 7.175181e-02; 7.213016e-02; 7.240376e-02; 7.279409e-02; 7.295337e-02; 7.311974e-02; 7.340426e-02; 7.363322e-02; 7.393581e-02; 7.409929e-02; 7.419656e-02; 7.424565e-02
